"","idn","used","elkuid","migrant","migcode","year","daynight","Night","season","bioseason","utmx","utmy","elevgis","slope","northsl","flatslo","southsl","caspv","v23","celev","v25","hshade2","wetness","green","distdiv","landcov","landtype","totalshrub","totalforb","totalherb","ctotrisk","ctotrisk2","riskforage","for2","risk2","elkuidF"
"4666",25011,1,93,"Migrant",1,2004,"Day",0,"summer","s04",602817,5718789,1872,18.37,0,0,1,9,10,3,5,195,7.9,7,55.17,2,"Moderate Conifer",164,24,31,0.0033734,1.14e-05,0.1045753,961,1.14e-05,"93"
"4667",24038,1,94,"Migrant",1,2004,"Day",0,"summer","s04",603976.4,5729005,1771,10.6,0,0,1,4,10,2,6,206,9.17,7,61.14,2,"Moderate Conifer",189,24,31,0.00339809,1.15e-05,0.1053408,961,1.15e-05,"94"
"4669",8470,1,25,"Migrant",1,2003,"Night",1,"summer","s03",555146.6,5711619,2281,13.36,0,0,1,3,10,3,9,191,10.18,10,11.83,16,"Alpine-Shrubs",323,18,31,0.00350558,1.23e-05,0.1086729,961,1.23e-05,"25"
"4670",16656,1,78,"Migrant",1,2004,"Night",1,"summer","s04",555227.3,5701781,1694,2.86,1,0,0,2,10,2,4,186,14.53,8,5.6,2,"Moderate Conifer",330,20,31,0.00354052,1.25e-05,0.1097563,961,1.25e-05,"78"
"4671",24943,1,93,"Migrant",1,2004,"Night",1,"summer","s04",603410.8,5719084,1739,15.42,0,0,1,3,10,3,6,157,11.26,7,55.78,2,"Moderate Conifer",246,22,31,0.00359928,1.3e-05,0.1115775,961,1.3e-05,"93"
"4672",19193,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597394.6,5710611,2064,12.6,0,0,1,6,10,2,6,213,8.3,7,45.38,2,"Moderate Conifer",166,24,31,0.00366033,1.34e-05,0.1134702,961,1.34e-05,"93"
"4678",24122,1,104,"Migrant",1,2004,"Night",1,"summer","s04",583094.5,5750281,2163,20.1,0,0,1,4,10,3,9,221,10.1,4,56.87,7,"Herbaceous",0,24,31,0.0039846,1.59e-05,0.1235225,961,1.59e-05,"104"
"4680",13936,1,73,"Migrant",1,2004,"Day",0,"summer","s04",550518.3,5706453,1720,1.21,1,0,0,1,8,1,5,183,13.69,7,5.21,1,"Open Conifer",299,20,31,0.00437199,1.91e-05,0.1355316,961,1.91e-05,"73"
"4681",15153,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579686.3,5708255,2221,17.95,0,0,1,10,10,4,11,170,10.12,9,30.9,15,"Alpine-Herbaceous",124,21,31,0.00449534,2.02e-05,0.1393557,961,2.02e-05,"92"
"4682",17172,1,104,"Migrant",1,2004,"Night",1,"summer","s04",584460.4,5749268,1876,23.78,0,0,1,3,10,5,8,209,10.51,4,57.18,7,"Herbaceous",0,22,31,0.00450272,2.03e-05,0.1395844,961,2.03e-05,"104"
"4683",13360,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596673.6,5708477,2238,17.9,0,0,1,7,10,3,7,185,9.31,7,43.27,15,"Alpine-Herbaceous",34,22,31,0.00453949,2.06e-05,0.140724,961,2.06e-05,"93"
"4686",25482,1,73,"Migrant",1,2004,"Night",1,"summer","s04",546995.6,5713621,1748,0,0,1,0,1,10,1,4,180,17.97,7,5.57,1,"Open Conifer",0,20,31,0.00468295,2.19e-05,0.1451716,961,2.19e-05,"73"
"4687",10347,1,104,"Migrant",1,2004,"Day",0,"summer","s04",582886.3,5750143,2076,23.42,0,0,1,4,10,4,9,231,8.33,6,56.62,8,"Shrubs",117,23,31,0.00475129,2.26e-05,0.1472899,961,2.26e-05,"104"
"4688",2376,1,25,"Migrant",1,2003,"Night",1,"summer","s03",599273.9,5733002,1617,1.72,1,0,0,2,10,2,3,185,11.91,9,59.11,7,"Herbaceous",248,16,48,0.37,0.1369,17.76,2304,0.1369,"25"
"4692",7526,1,42,"Migrant",1,2003,"Night",1,"summer","s03",605206,5720670,1791,14.95,0,0,1,4,10,3,7,204,9.5,8,58.12,8,"Shrubs",386,14,32,0.03,9e-04,0.96,1024,9e-04,"42"
"4694",5642,1,42,"Migrant",1,2003,"Day",0,"summer","s03",603782.2,5720634,1830,28.82,0,0,1,3,10,5,7,241,9.59,7,57.21,8,"Shrubs",367,14,31,0.00537418,2.89e-05,0.1665995,961,2.89e-05,"42"
"4695",19375,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597666,5710737,2146,14.48,1,0,0,6,10,5,7,137,8.15,8,45.64,3,"Closed Conifer",199,25,31,0.00551917,3.05e-05,0.1710943,961,3.05e-05,"93"
"4696",21642,1,78,"Migrant",1,2004,"Day",0,"summer","s04",555490.8,5702437,1699,1.39,1,0,0,1,10,2,6,179,14.91,8,6.01,2,"Moderate Conifer",351,19,31,0.00556235,3.09e-05,0.1724327,961,3.09e-05,"78"
"4697",11147,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580019.4,5750767,2147,17.09,1,0,0,10,10,3,9,121,10.75,5,54.9,7,"Herbaceous",83,24,31,0.00556312,3.09e-05,0.1724567,961,3.09e-05,"104"
"4701",17711,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584361.3,5707575,2204,20.38,1,0,0,7,10,3,9,112,9.87,7,35.33,15,"Alpine-Herbaceous",113,23,31,0.00600381,3.6e-05,0.1861182,961,3.6e-05,"92"
"4703",13905,1,93,"Migrant",1,2004,"Day",0,"summer","s04",596540.9,5708377,2216,16.79,0,0,1,4,10,3,7,205,9.79,7,43.12,15,"Alpine-Herbaceous",23,23,31,0.00611304,3.74e-05,0.1895044,961,3.74e-05,"93"
"4705",19822,1,74,"Migrant",1,2004,"Day",0,"summer","s04",587819.5,5711843,2257,27.5,0,0,1,5,10,5,8,242,9.65,7,39.68,15,"Alpine-Herbaceous",0,23,31,0.00661467,4.38e-05,0.2050549,961,4.38e-05,"74"
"4710",3073,1,42,"Migrant",1,2003,"Night",1,"summer","s03",605238.9,5726799,1671,20.11,0,0,1,6,10,3,6,230,10.63,8,61.3,8,"Shrubs",350,13,31,0.00706788,5e-05,0.2191042,961,5e-05,"42"
"4712",21824,1,94,"Migrant",1,2004,"Day",0,"summer","s04",591535.4,5729006,1724,15.19,1,0,0,3,10,3,11,163,11.24,7,50.43,2,"Moderate Conifer",250,23,31,0.00720067,5.18e-05,0.2232207,961,5.18e-05,"94"
"4713",20522,1,94,"Migrant",1,2004,"Day",0,"summer","s04",602404.4,5733190,1680,3.01,0,1,0,1,10,1,4,175,9.74,9,61.85,7,"Herbaceous",332,91,145,0.13,0.0169,18.85,21025,0.0169,"94"
"4714",21822,1,94,"Migrant",1,2004,"Day",0,"summer","s04",591556.9,5728975,1731,14.71,1,0,0,4,10,3,11,167,11.27,7,50.42,2,"Moderate Conifer",250,23,31,0.00740738,5.49e-05,0.2296287,961,5.49e-05,"94"
"4715",23705,1,94,"Migrant",1,2004,"Day",0,"summer","s04",603563.3,5729961,1721,8.4,1,0,0,5,10,2,6,152,11.11,7,61.24,2,"Moderate Conifer",243,23,31,0.00815669,6.65e-05,0.2528572,961,6.65e-05,"94"
"4716",25407,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546246.4,5714300,1759,0,0,1,0,1,10,1,5,180,18.18,7,5.37,1,"Open Conifer",0,19,31,0.00816196,6.66e-05,0.2530207,961,6.66e-05,"73"
"4717",9890,1,73,"Migrant",1,2004,"Day",0,"summer","s04",553061.6,5702736,1645,7.08,0,0,1,6,10,2,6,201,9.98,6,3.86,8,"Shrubs",157,18,31,0.00846544,7.17e-05,0.2624288,961,7.17e-05,"73"
"4718",25630,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580035.8,5708988,2474,8.05,1,0,0,8,10,4,11,153,8.75,8,31.4,15,"Alpine-Herbaceous",0,24,31,0.0085051,7.23e-05,0.263658,961,7.23e-05,"92"
"4719",8521,1,42,"Migrant",1,2003,"Night",1,"summer","s03",604691.3,5720540,1795,29.88,0,0,1,4,10,4,7,176,8.45,8,57.69,8,"Shrubs",375,14,31,0.00855311,7.32e-05,0.2651463,961,7.32e-05,"42"
"4720",18422,1,94,"Migrant",1,2004,"Day",0,"summer","s04",601442.2,5733457,1650,1.5,0,1,0,1,10,1,3,178,10.43,9,61.17,7,"Herbaceous",329,85,141,0.22,0.0484,31.02,19881,0.0484,"94"
"4723",2605,1,2,"Migrant",1,2003,"Day",0,"summer","s03",600544.1,5733327,1621,4.05,1,0,0,4,10,1,3,180,10.54,9,60.33,8,"Shrubs",448,13,43,0.28,0.0784,12.04,1849,0.0784,"2"
"4724",3247,1,2,"Migrant",1,2003,"Day",0,"summer","s03",598822.8,5734254,1633,3.64,1,0,0,3,8,1,6,189,9.55,9,59.41,8,"Shrubs",438,16,44,0.3,0.09,13.2,1936,0.09,"2"
"4725",3983,1,2,"Migrant",1,2003,"Day",0,"summer","s03",599209.2,5734156,1634,2.69,1,0,0,2,8,1,6,188,10.55,9,59.66,8,"Shrubs",462,17,45,0.32,0.1024,14.4,2025,0.1024,"2"
"4726",2954,1,25,"Migrant",1,2003,"Day",0,"summer","s03",602067.6,5734009,1650,1.39,0,1,0,2,10,1,4,179,16.32,9,61.99,8,"Shrubs",544,14,41,0.24,0.0576,9.84,1681,0.0576,"25"
"4732",7579,1,2,"Migrant",1,2003,"Night",1,"summer","s03",593211.4,5729939,1631,5.72,1,0,0,4,10,1,8,170,14.36,8,52.35,8,"Shrubs",479,13,38,0.18,0.0324,6.84,1444,0.0324,"2"
"4733",11612,1,94,"Migrant",1,2004,"Night",1,"summer","s04",599107.2,5733408,1619,2.13,1,0,0,1,10,1,3,186,13.58,9,59.17,7,"Herbaceous",358,75,132,0.4,0.16,52.8,17424,0.16,"94"
"4735",27098,1,96,"Migrant",1,2004,"Day",0,"summer","s04",596047,5733254,1728,4.39,1,0,0,4,7,2,7,178,13.15,6,56.55,1,"Open Conifer",0,25,34,0.09,0.0081,3.06,1156,0.0081,"96"
"4736",25275,1,74,"Migrant",1,2004,"Day",0,"summer","s04",602844.8,5724359,2230,13,0,0,1,7,10,2,7,216,9.65,8,58.13,13,"Burn-Grassland",118,103,150,0.02,4e-04,3,22500,4e-04,"74"
"4737",14672,1,94,"Migrant",1,2004,"Night",1,"summer","s04",599368.7,5733302,1626,2.13,1,0,0,1,10,1,3,186,10.09,9,59.35,8,"Shrubs",484,77,135,0.35,0.1225,47.25,18225,0.1225,"94"
"4738",4132,1,42,"Migrant",1,2003,"Day",0,"summer","s03",599542.5,5733823,1630,0,0,1,0,1,10,1,4,180,17.39,9,59.78,7,"Herbaceous",314,16,43,0.29,0.0841,12.47,1849,0.0841,"42"
"4739",2669,1,25,"Migrant",1,2003,"Night",1,"summer","s03",600762,5734050,1655,4.11,1,0,0,4,10,1,4,190,9.43,9,60.9,7,"Herbaceous",204,15,44,0.31,0.0961,13.64,1936,0.0961,"25"
"4741",3147,1,2,"Migrant",1,2003,"Night",1,"summer","s03",599531.3,5733162,1620,1.35,1,0,0,1,10,1,3,180,10.55,9,59.39,7,"Herbaceous",237,20,50,0.42,0.1764,21,2500,0.1764,"2"
"4743",3993,1,2,"Migrant",1,2003,"Day",0,"summer","s03",599282.9,5734191,1637,2.13,1,0,0,2,9,1,6,186,10.09,9,59.75,8,"Shrubs",462,17,45,0.33,0.1089,14.85,2025,0.1089,"2"
"4745",24993,1,74,"Migrant",1,2004,"Night",1,"summer","s04",594233.5,5718391,2304,12.77,0,0,1,7,10,3,8,215,10.48,8,47.89,12,"Burn-Forest",167,27,33,0.07,0.0049,2.31,1089,0.0049,"74"
"4747",3439,1,2,"Migrant",1,2003,"Night",1,"summer","s03",599912.1,5733170,1614,2.78,1,0,0,1,10,1,3,188,10.92,9,59.72,8,"Shrubs",489,17,47,0.37,0.1369,17.39,2209,0.1369,"2"
"4749",26667,1,96,"Migrant",1,2004,"Night",1,"summer","s04",598855.9,5733984,1625,1.9,1,0,0,2,8,1,6,184,12.5,9,59.29,5,"Mixed forest",0,39,59,0.56,0.3136,33.04,3481,0.3136,"96"
"4752",3421,1,42,"Migrant",1,2003,"Night",1,"summer","s03",602008.3,5731965,1563,3.93,1,0,0,5,10,2,4,190,9.48,8,60.88,7,"Herbaceous",139,16,38,0.19,0.0361,7.22,1444,0.0361,"42"
"4753",23565,1,96,"Migrant",1,2004,"Day",0,"summer","s04",583909.9,5725164,1711,1.35,1,0,0,3,10,1,5,180,14.48,6,41.96,8,"Shrubs",331,33,54,0.49,0.2401,26.46,2916,0.2401,"96"
"4755",22989,1,78,"Migrant",1,2004,"Day",0,"summer","s04",559366.6,5700446,2003,28.44,0,0,1,3,10,4,12,237,7.41,7,9.66,2,"Moderate Conifer",251,22,30,0.00021819,4.76e-08,0.0065457,900,4.76e-08,"78"
"4756",24670,1,73,"Migrant",1,2004,"Day",0,"summer","s04",547169.2,5709364,1833,17.69,1,0,0,3,10,3,10,118,10.94,8,4.36,2,"Moderate Conifer",332,21,30,0.00024861,6.18e-08,0.0074582,900,6.18e-08,"73"
"4758",24104,1,78,"Migrant",1,2004,"Night",1,"summer","s04",559114.4,5700279,1893,17.41,0,0,1,3,10,3,12,225,10.44,8,9.42,3,"Closed Conifer",172,21,30,0.00027831,7.75e-08,0.0083494,900,7.75e-08,"78"
"4759",24928,1,78,"Migrant",1,2004,"Day",0,"summer","s04",557463.6,5702207,1855,24.63,0,0,1,2,10,3,10,234,10.83,8,7.89,3,"Closed Conifer",169,21,30,0.00027927,7.8e-08,0.0083782,900,7.8e-08,"78"
"4760",18415,1,73,"Migrant",1,2004,"Day",0,"summer","s04",546500.7,5708681,2291,21.28,0,0,1,8,10,4,10,171,8.43,7,3.7,1,"Open Conifer",256,23,30,0.00027954,7.81e-08,0.0083862,900,7.81e-08,"73"
"4761",20915,1,96,"Migrant",1,2004,"Night",1,"summer","s04",576151.3,5740233,2388,22.51,0,0,1,1,10,4,9,235,10.67,7,44.97,15,"Alpine-Herbaceous",6,22,30,0.00029985,8.99e-08,0.0089956,900,8.99e-08,"96"
"4762",11257,1,96,"Migrant",1,2004,"Night",1,"summer","s04",574191.1,5741777,2254,27,0,0,1,1,10,5,10,242,10.61,9,44.57,15,"Alpine-Herbaceous",82,21,30,0.00034661,1.2e-07,0.0103983,900,1.2e-07,"96"
"4763",22007,1,96,"Migrant",1,2004,"Night",1,"summer","s04",573873.7,5742049,2230,25.4,0,0,1,2,10,4,10,238,10.18,8,44.52,15,"Alpine-Herbaceous",49,22,30,0.00035541,1.26e-07,0.0106623,900,1.26e-07,"96"
"4764",24271,1,78,"Migrant",1,2004,"Day",0,"summer","s04",558316.3,5701114,1841,19.59,0,0,1,2,10,3,12,226,11.61,8,8.61,3,"Closed Conifer",187,21,30,0.00037592,1.41e-07,0.0112775,900,1.41e-07,"78"
"4765",23435,1,78,"Migrant",1,2004,"Night",1,"summer","s04",559643.9,5699742,1913,14.48,0,0,1,3,10,3,11,211,10.55,8,9.96,3,"Closed Conifer",185,21,30,0.00037731,1.42e-07,0.0113193,900,1.42e-07,"78"
"4766",11383,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574164,5741863,2276,24.45,0,0,1,1,10,5,10,238,10.68,9,44.61,15,"Alpine-Herbaceous",85,21,30,0.0004143,1.72e-07,0.0124291,900,1.72e-07,"59"
"4767",11380,1,96,"Migrant",1,2004,"Night",1,"summer","s04",575286.8,5740901,2307,21.27,0,0,1,1,10,4,9,233,10.38,8,44.76,15,"Alpine-Herbaceous",55,21,30,0.00045218,2.04e-07,0.0135654,900,2.04e-07,"96"
"4768",20283,1,93,"Migrant",1,2004,"Day",0,"summer","s04",592782.8,5702103,2446,25.03,0,0,1,9,10,3,9,215,8.25,7,35.89,15,"Alpine-Herbaceous",0,23,30,0.00047328,2.24e-07,0.0141983,900,2.24e-07,"93"
"4769",24281,1,78,"Migrant",1,2004,"Day",0,"summer","s04",558304.4,5701370,1878,19.12,0,0,1,2,10,4,12,228,10.05,8,8.62,3,"Closed Conifer",165,21,30,0.00048723,2.37e-07,0.0146169,900,2.37e-07,"78"
"4771",19903,1,59,"Migrant",1,2004,"Night",1,"summer","s04",577211.9,5738927,2261,26.87,0,0,1,4,10,4,10,160,9.09,8,44.92,15,"Alpine-Herbaceous",92,22,30,0.00051224,2.62e-07,0.0153673,900,2.62e-07,"59"
"4772",14334,1,92,"Migrant",1,2004,"Night",1,"summer","s04",584389.5,5706669,2418,29.42,1,0,0,6,10,5,10,116,8.47,6,34.59,15,"Alpine-Herbaceous",95,23,30,0.00051956,2.7e-07,0.0155867,900,2.7e-07,"92"
"4774",22563,1,78,"Migrant",1,2004,"Night",1,"summer","s04",557718.4,5703335,2047,18.19,1,0,0,6,10,4,10,157,9.01,8,8.39,2,"Moderate Conifer",308,22,30,0.00059394,3.53e-07,0.0178181,900,3.53e-07,"78"
"4775",26532,1,74,"Migrant",1,2004,"Night",1,"summer","s04",598256.7,5727035,2384,19.47,0,0,1,6,10,3,7,168,8.94,8,55.19,15,"Alpine-Herbaceous",0,23,30,0.00061184,3.74e-07,0.0183552,900,3.74e-07,"74"
"4776",26567,1,74,"Migrant",1,2004,"Night",1,"summer","s04",598287.2,5726992,2361,19.63,0,0,1,5,10,3,6,161,9.21,8,55.19,15,"Alpine-Herbaceous",0,23,30,0.00063784,4.07e-07,0.0191352,900,4.07e-07,"74"
"4777",26543,1,74,"Migrant",1,2004,"Night",1,"summer","s04",598269.4,5727077,2391,18.91,0,0,1,7,10,3,7,166,9.48,8,55.2,15,"Alpine-Herbaceous",0,23,30,0.00064957,4.22e-07,0.019487,900,4.22e-07,"74"
"4778",26524,1,74,"Migrant",1,2004,"Night",1,"summer","s04",598325.3,5727086,2374,19.8,0,0,1,6,10,3,6,165,9.61,9,55.26,15,"Alpine-Herbaceous",0,23,30,0.00065667,4.31e-07,0.0197001,900,4.31e-07,"74"
"4779",25072,1,73,"Migrant",1,2004,"Night",1,"summer","s04",549068.8,5710518,1750,4.38,1,0,0,3,9,1,7,192,12.26,8,6.41,2,"Moderate Conifer",279,19,30,0.00065911,4.34e-07,0.0197734,900,4.34e-07,"73"
"4780",20943,1,96,"Migrant",1,2004,"Day",0,"summer","s04",576135.1,5740228,2370,22.66,0,0,1,1,10,4,9,235,10.72,7,44.92,15,"Alpine-Herbaceous",0,23,30,0.00067698,4.58e-07,0.0203094,900,4.58e-07,"96"
"4781",18638,1,59,"Migrant",1,2004,"Day",0,"summer","s04",577212.4,5739109,2341,30.41,0,0,1,4,10,4,10,185,10.51,7,45.04,15,"Alpine-Herbaceous",50,22,30,0.0006816,4.65e-07,0.020448,900,4.65e-07,"59"
"4783",15440,1,59,"Migrant",1,2004,"Day",0,"summer","s04",573949.3,5742075,2262,25.1,0,0,1,2,10,5,10,239,10.12,9,44.59,15,"Alpine-Herbaceous",0,22,30,0.00072591,5.27e-07,0.0217773,900,5.27e-07,"59"
"4784",15848,1,59,"Migrant",1,2004,"Day",0,"summer","s04",573970.9,5742119,2281,24.47,0,0,1,2,10,4,10,238,10.07,8,44.63,15,"Alpine-Herbaceous",0,22,30,0.00072821,5.3e-07,0.0218463,900,5.3e-07,"59"
"4785",26511,1,74,"Migrant",1,2004,"Night",1,"summer","s04",598318.4,5727096,2381,18.93,0,0,1,7,10,3,6,165,9.66,8,55.27,15,"Alpine-Herbaceous",0,23,30,0.0007288,5.31e-07,0.0218641,900,5.31e-07,"74"
"4786",18167,1,96,"Migrant",1,2004,"Day",0,"summer","s04",576664.4,5739874,2367,27.35,0,0,1,4,10,4,9,210,10.16,9,45.12,15,"Alpine-Herbaceous",96,21,30,0.00074284,5.52e-07,0.0222851,900,5.52e-07,"96"
"4787",17010,1,104,"Migrant",1,2004,"Night",1,"summer","s04",583328.9,5751456,2242,22.48,1,0,0,10,10,2,8,172,9.07,7,57.87,15,"Alpine-Herbaceous",39,22,30,0.00074687,5.58e-07,0.022406,900,5.58e-07,"104"
"4788",24664,1,93,"Migrant",1,2004,"Day",0,"summer","s04",602044.1,5718061,1841,32.43,0,0,1,7,10,3,9,244,9.04,7,54.13,3,"Closed Conifer",77,23,30,0.00075976,5.77e-07,0.0227929,900,5.77e-07,"93"
"4789",14222,1,59,"Migrant",1,2004,"Day",0,"summer","s04",573969.7,5742036,2263,24.97,0,0,1,2,10,4,10,239,10.2,7,44.59,15,"Alpine-Herbaceous",0,22,30,0.0007624,5.81e-07,0.0228721,900,5.81e-07,"59"
"4790",15419,1,59,"Migrant",1,2004,"Day",0,"summer","s04",573998.4,5742076,2282,23.56,0,0,1,2,10,4,10,237,10.19,7,44.63,15,"Alpine-Herbaceous",0,22,30,0.00081224,6.6e-07,0.0243673,900,6.6e-07,"59"
"4791",18187,1,59,"Migrant",1,2004,"Day",0,"summer","s04",576649.8,5739862,2353,26.76,0,0,1,4,10,4,9,210,10.05,8,45.08,15,"Alpine-Herbaceous",97,21,30,0.0008136,6.62e-07,0.024408,900,6.62e-07,"59"
"4792",13965,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574172.6,5741881,2286,23.37,0,0,1,1,10,4,10,236,10.73,9,44.63,15,"Alpine-Herbaceous",87,21,30,0.0009051,8.19e-07,0.027153,900,8.19e-07,"59"
"4793",13619,1,59,"Migrant",1,2004,"Day",0,"summer","s04",576788.4,5739873,2348,24.76,0,0,1,4,10,4,9,195,11.21,9,45.21,15,"Alpine-Herbaceous",117,22,30,0.00092291,8.52e-07,0.0276874,900,8.52e-07,"59"
"4794",12386,1,93,"Migrant",1,2004,"Day",0,"summer","s04",598285.8,5712020,1824,26.29,1,0,0,7,10,2,7,111,9.11,8,47.04,2,"Moderate Conifer",252,22,30,0.00092356,8.53e-07,0.0277069,900,8.53e-07,"93"
"4796",12400,1,93,"Migrant",1,2004,"Day",0,"summer","s04",598280.5,5712049,1826,25.46,1,0,0,7,10,2,7,111,8.93,8,47.06,2,"Moderate Conifer",250,22,30,0.00099336,9.87e-07,0.0298008,900,9.87e-07,"93"
"4797",10953,1,78,"Migrant",1,2004,"Day",0,"summer","s04",558895.1,5697159,1599,2.71,1,0,0,4,10,2,4,187,11.23,7,9.2,1,"Open Conifer",236,19,30,0.00100498,1.01e-06,0.0301495,900,1.01e-06,"78"
"4798",20028,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580216.8,5708880,2387,33.49,0,0,1,7,10,4,12,165,8.31,7,31.55,15,"Alpine-Herbaceous",38,24,30,0.00100553,1.01e-06,0.0301658,900,1.01e-06,"92"
"4800",21365,1,59,"Migrant",1,2004,"Day",0,"summer","s04",575225.5,5740531,2195,18.02,0,0,1,5,10,4,10,227,10.96,8,44.47,2,"Moderate Conifer",221,24,30,0.00101985,1.04e-06,0.0305956,900,1.04e-06,"59"
"4801",23959,1,73,"Migrant",1,2004,"Night",1,"summer","s04",544276.1,5714494,1800,9.1,1,0,0,3,10,2,10,154,11.27,8,4.29,2,"Moderate Conifer",302,20,30,0.00102821,1.06e-06,0.0308464,900,1.06e-06,"73"
"4802",22767,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597113.7,5711173,2171,30.25,0,0,1,9,10,3,6,246,8.72,8,45.66,2,"Moderate Conifer",165,24,30,0.00104367,1.09e-06,0.0313102,900,1.09e-06,"93"
"4803",12000,1,93,"Migrant",1,2004,"Day",0,"summer","s04",598282.1,5712074,1826,24.44,1,0,0,7,10,2,7,113,8.97,8,47.09,3,"Closed Conifer",202,22,30,0.00108424,1.18e-06,0.0325272,900,1.18e-06,"93"
"4804",11071,1,93,"Migrant",1,2004,"Night",1,"summer","s04",600642.2,5716294,1826,19.96,0,0,1,5,10,4,10,178,12.74,9,51.87,2,"Moderate Conifer",241,21,30,0.00110073,1.21e-06,0.0330218,900,1.21e-06,"93"
"4805",15511,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584182.7,5707915,2275,35.76,1,0,0,7,10,4,9,104,7.13,6,35.21,15,"Alpine-Herbaceous",105,21,30,0.00111148,1.24e-06,0.0333445,900,1.24e-06,"74"
"4807",25141,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580058.3,5708878,2436,30.81,0,0,1,8,10,4,11,216,8.41,8,31.4,15,"Alpine-Herbaceous",50,23,30,0.00114786,1.32e-06,0.0344358,900,1.32e-06,"92"
"4808",14745,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584405.3,5706665,2401,28.86,1,0,0,6,10,4,10,116,8.78,7,34.61,15,"Alpine-Herbaceous",95,23,30,0.00116132,1.35e-06,0.0348396,900,1.35e-06,"92"
"4809",21506,1,59,"Migrant",1,2004,"Day",0,"summer","s04",576369.8,5739828,2340,19.31,0,0,1,3,10,4,9,227,7.85,8,44.85,15,"Alpine-Herbaceous",33,23,30,0.00119,1.42e-06,0.0357001,900,1.42e-06,"59"
"4810",22617,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597680.8,5710722,2135,26.49,1,0,0,5,10,5,7,88,8.19,7,45.66,2,"Moderate Conifer",273,24,30,0.0012022,1.45e-06,0.0360661,900,1.45e-06,"93"
"4812",24095,1,104,"Migrant",1,2004,"Night",1,"summer","s04",583332.5,5750782,2226,14.96,0,0,1,5,10,3,8,162,9.91,7,57.38,15,"Alpine-Herbaceous",58,22,30,0.00123272,1.52e-06,0.0369815,900,1.52e-06,"104"
"4813",13636,1,59,"Migrant",1,2004,"Day",0,"summer","s04",576810.3,5739889,2344,21.02,0,0,1,4,10,4,9,206,10.75,9,45.23,15,"Alpine-Herbaceous",107,22,30,0.00125963,1.59e-06,0.0377889,900,1.59e-06,"59"
"4814",24411,1,73,"Migrant",1,2004,"Day",0,"summer","s04",545205.6,5713227,1875,21.42,1,0,0,2,10,3,11,118,9.93,8,3.87,3,"Closed Conifer",256,21,30,0.00126146,1.59e-06,0.0378439,900,1.59e-06,"73"
"4816",26471,1,74,"Migrant",1,2004,"Day",0,"summer","s04",598340,5726979,2352,21.22,0,0,1,5,10,3,6,157,9.35,9,55.21,15,"Alpine-Herbaceous",0,23,30,0.00128324,1.65e-06,0.0384972,900,1.65e-06,"74"
"4817",4478,1,29,"Migrant",1,2003,"Night",1,"summer","s03",554051.8,5708133,2282,13.13,1,0,0,5,10,2,11,146,11.14,10,8.29,16,"Alpine-Shrubs",377,17,30,0.00129866,1.69e-06,0.0389597,900,1.69e-06,"29"
"4818",20653,1,93,"Migrant",1,2004,"Day",0,"summer","s04",589295.9,5702487,2310,29.64,0,0,1,6,10,4,7,124,7.36,7,34,15,"Alpine-Herbaceous",95,22,30,0.00130985,1.72e-06,0.0392955,900,1.72e-06,"93"
"4819",8734,1,25,"Migrant",1,2003,"Day",0,"summer","s03",557479.8,5717258,2231,25.37,1,0,0,7,10,4,10,86,9.62,8,16.56,16,"Alpine-Shrubs",370,17,30,0.00132038,1.74e-06,0.0396114,900,1.74e-06,"25"
"4820",25594,1,78,"Migrant",1,2004,"Night",1,"summer","s04",559256.3,5701098,2188,15.53,0,0,1,3,10,4,11,221,10.79,7,9.57,7,"Herbaceous",0,21,30,0.00133076,1.77e-06,0.0399228,900,1.77e-06,"78"
"4822",16385,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584181.3,5707820,2248,32.73,0,0,1,7,10,4,9,119,8.34,7,35.2,15,"Alpine-Herbaceous",82,22,30,0.00141236,1.99e-06,0.0423709,900,1.99e-06,"74"
"4823",16994,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584224.1,5707973,2268,32.91,1,0,0,7,10,5,9,95,8.62,8,35.26,15,"Alpine-Herbaceous",136,22,30,0.00141934,2.01e-06,0.0425801,900,2.01e-06,"74"
"4824",25160,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579970.1,5708881,2436,27.64,0,0,1,8,10,4,11,239,8.54,8,31.32,15,"Alpine-Herbaceous",35,23,30,0.00143744,2.07e-06,0.0431232,900,2.07e-06,"92"
